Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,Churn Score,CLTV,Gender_Female,Gender_Male,Senior Citizen_No,Senior Citizen_Yes,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Online Security_No,Online Security_No internet service,Online Security_Yes,Online Backup_No,Online Backup_No internet service,Online Backup_Yes,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn Value
38.33788,-120.954202,0.9444444444444444,0.9208955223880596,0.20337349042926636,0.5875,0.5621500559910415,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
38.336216,-120.76901,0.3472222222222222,0.507960199004975,0.2640948463015977,0.375,0.5390817469204927,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
38.875508,-121.765866,0.9305555555555555,0.309452736318408,0.48608729568820236,0.16250000000000003,0.866741321388578,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0
38.631489,-120.015167,0.4444444444444444,0.020895522388059695,0.10136661686892401,0.25,0.08913773796192614,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
38.922812,-121.312005,0.9305555555555555,0.8691542288557214,0.20337349042926636,0.3125,0.8360582306830908,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
38.809175,-121.171375,1.0,0.4597014925373134,0.6803352884466785,0.6000000000000001,0.7301231802911534,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
38.674276,-121.961866,0.013888888888888888,0.31492537313432833,0.004577467380025463,0.23750000000000004,0.26965285554311313,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
38.671295,-121.388251,0.6666666666666666,0.4716417910447761,0.45272035501129654,0.5875,0.7596864501679732,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
38.736685,-121.251984,0.8472222222222222,0.8462686567164178,0.9566391675191158,0.08750000000000002,0.7538633818589027,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0
38.859093,-121.182872,0.027777777777777776,0.2606965174129353,0.009405150018766146,0.07500000000000001,0.819484882418813,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
38.546999,-120.271114,0.986111111111111,0.7129353233830846,0.9307860438759816,0.42500000000000004,0.8510638297872342,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0
38.733714,-120.795213,0.5138888888888888,0.36616915422885565,0.2961297586894608,0.07500000000000001,0.40403135498320275,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
38.833554,-121.498102,0.9027777777777777,0.854228855721393,0.9833827631123836,0.0625,0.44546472564389694,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
38.489273,-120.891614,0.9305555555555555,0.8791044776119402,0.20337349042926636,0.5625,0.864501679731243,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0
38.724322,-120.991237,0.6944444444444444,0.5199004975124378,0.5104170499620998,0.5,0.44501679731243005,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
38.688764,-121.457596,0.3472222222222222,0.013432835820895522,0.05774820985700935,0.38750000000000007,0.1910414333706607,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
38.545775,-120.743325,0.8888888888888888,0.057711442786069655,0.2267171022129332,0.4375,0.5704367301231803,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
38.7904,-121.236973,0.3472222222222222,0.1975124378109453,0.14006167070200098,0.65,0.06270996640537518,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
38.984756,-121.345074,0.3333333333333333,0.15920398009950248,0.11913190023770452,0.5375000000000001,0.10974244120940646,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
38.598936,-120.963092,0.5138888888888888,0.8139303482587064,0.558090416019664,0.4,0.19462486002239643,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
38.470423,-121.114897,0.29166666666666663,0.5014925373134329,0.21701022202924578,0.012500000000000011,0.5581187010078388,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
38.606703,-120.586659,0.013888888888888888,0.2741293532338308,0.003974007050182878,0.125,0.12967525195968643,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
38.432145,-120.77069,0.1388888888888889,0.572139303482587,0.11164016102087826,0.4,0.5576707726763719,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
38.333133,-121.920151,0.7083333333333333,0.7776119402985074,0.7200679996761921,0.07500000000000001,0.606942889137738,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
38.419088,-122.024568,0.1388888888888889,0.02288557213930348,0.024808106974382373,0.2875,0.3493840985442329,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
38.481902,-120.603668,0.08333333333333333,0.32537313432835824,0.042507156892326495,0.7375,0.3222844344904815,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
38.240419,-121.587535,0.6527777777777778,0.7189054726368159,0.6328311856523628,0.125,0.30862262038073907,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
38.627951,-121.593287,0.8472222222222222,0.6084577114427862,0.7067477167857643,0.675,0.5892497200447928,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
39.043387,-121.409837,0.7222222222222222,0.4029850746268656,0.44446325147369437,0.012500000000000011,0.691377379619261,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
38.392559,-121.225093,0.4861111111111111,0.4099502487562189,0.31175349381453166,0.36250000000000004,0.3688689809630459,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
38.578604,-122.024579,0.986111111111111,0.8701492537313432,0.20337349042926636,0.0,0.5341545352743561,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0
39.218096,-120.79153,0.625,0.3487562189054726,0.33520749468292577,0.7375,0.20022396416573351,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
39.084645,-120.894014,0.027777777777777776,0.06019900497512437,0.002892194019855317,0.7125,0.10750279955207165,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
39.23754,-120.720196,0.7083333333333333,0.4144278606965174,0.4452065379775248,0.275,0.7162374020156774,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
39.170376,-120.838404,0.8333333333333333,0.056716417910447736,0.2189530699204463,0.6375000000000001,0.7646136618141097,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
38.766036,-120.209673,0.125,0.018905472636815884,0.021327171169314776,0.625,0.4409854423292273,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
39.003358,-121.022539,0.2361111111111111,0.7701492537313434,0.23861704554653637,0.36250000000000004,0.2472564389697648,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
39.279068,-120.414275,0.6388888888888888,0.6243781094527363,0.5633596549973139,0.4625,0.5027995520716686,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
38.805481,-120.13287,0.9444444444444444,0.6388059701492538,0.828330254704415,0.625,0.7330347144456888,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
38.591134,-121.161585,0.05555555555555555,0.02238805970149252,0.00886792313975994,0.75,0.2683090705487122,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
38.784329,-121.373245,0.38888888888888884,0.3597014925373134,0.2204543614727376,0.675,0.5993281075027996,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
38.35363,-121.44195,0.5416666666666666,0.4014925373134328,0.3246469389106805,0.32500000000000007,0.8123180291153416,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
38.684437,-121.055634,0.15277777777777776,0.6621890547263681,0.12804397901135536,0.5,0.6470324748040315,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
38.823278,-121.281856,0.986111111111111,0.4293532338308458,0.6316537020819383,0.21250000000000002,0.6907054871220606,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
38.694081,-121.694431,0.027777777777777776,0.021393034825870627,0.003547169255903976,0.7125,0.21612541993281076,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
38.608405,-121.449942,0.2361111111111111,0.018905472636815884,0.04928504669458284,0.3500000000000001,0.5856662933930572,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
38.574856,-121.46504,0.7638888888888888,0.7582089552238807,0.7439194012496045,0.4375,0.7932810750279955,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
38.550722,-121.457314,0.8055555555555555,0.6124378109452736,0.6635193512065528,0.7250000000000001,0.8228443449048153,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
38.53508,-121.444144,0.125,0.5552238805970149,0.09709087965381985,0.38750000000000007,0.5581187010078388,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
38.625096,-121.383658,0.3611111111111111,0.30746268656716413,0.17934546632029025,0.42500000000000004,0.16058230683090702,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
38.512569,-121.495184,0.6944444444444444,0.011442786069651711,0.14794345135153036,0.26250000000000007,0.9402015677491602,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
38.475465,-121.443625,1.0,0.9492537313432835,0.20337349042926636,0.22500000000000003,0.7561030235162374,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
38.517295,-121.439819,0.5972222222222222,0.873134328358209,0.6643215118889045,0.7000000000000001,0.33437849944008957,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
38.590035,-121.412455,0.7777777777777777,0.07661691542288557,0.2097760573434499,0.25,0.49518477043673015,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
38.542532,-121.378826,0.013888888888888888,0.008457711442786064,4.4155633890920806e-05,0.07500000000000001,0.28622620380739083,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
38.486938,-121.395805,1.0,0.8189054726368158,0.20337349042926636,0.42500000000000004,0.9063829787234043,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
38.486502,-121.334051,0.5,0.7676616915422886,0.5085845911556266,0.30000000000000004,0.6889137737961926,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
38.490508,-121.284171,0.06944444444444445,0.5661691542288557,0.05502527910040256,0.6000000000000001,0.8656215005599104,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
38.445939,-121.496855,0.611111111111111,0.7054726368159204,0.5846132334434772,0.08750000000000002,0.522508398656215,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
38.619049,-121.517552,0.9722222222222222,0.8920398009950249,0.20337349042926636,0.4125000000000001,0.865397536394177,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
38.646209,-121.52446,0.611111111111111,0.01243781094527363,0.12020635399571691,0.1875,0.4893617021276596,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
38.691607,-121.602284,0.9583333333333333,0.06666666666666665,0.2501490252643819,0.3125,0.46382978723404256,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
38.660442,-121.346321,0.9444444444444444,0.01243781094527363,0.17290610304453097,0.38750000000000007,0.7632698768197088,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
38.687367,-121.34848,0.2222222222222222,0.5144278606965175,0.17466496912785265,0.42500000000000004,0.7975363941769318,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
38.715498,-121.363411,0.9444444444444444,0.6427860696517412,0.8474422849068685,0.275,0.7052631578947368,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0
38.585826,-121.376263,0.05555555555555555,0.007462686567164173,0.008845845322814481,0.4375,0.2210526315789474,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
39.19514,-121.503883,0.3611111111111111,0.20497512437810944,0.14812007388709406,0.2875,0.433370660694289,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
39.467828,-120.841386,0.06944444444444445,0.020895522388059695,0.015189538058476778,0.5,0.2521836506159014,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
38.982373,-122.047751,0.9722222222222222,0.763681592039801,0.9690836970040403,0.5625,0.9460246360582307,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0
39.396585,-121.38029,0.3333333333333333,0.5587064676616916,0.24934686458203015,0.6000000000000001,0.509518477043673,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0
39.657228,-121.37778,1.0,0.5990049751243781,0.8335774158651194,0.6375000000000001,0.44725643896976486,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
39.457388,-121.818201,0.013888888888888888,0.5577114427860697,0.008168792269820362,0.55,0.2302351623740202,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
39.292334,-121.320597,0.9722222222222222,0.3263681592039801,0.5322740887381057,0.6125,0.44949608062709967,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
39.440687,-121.263583,0.5,0.009452736318407956,0.10068956381592989,0.7375,0.22575587905935046,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
40.171312,-121.120605,0.5694444444444444,0.9039800995024875,0.6528336878049499,0.7125,0.6313549832026877,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0
39.681488,-121.83721,0.19444444444444442,0.5791044776119403,0.16172000912549767,0.4,0.057558790593504994,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
40.080342,-120.957805,0.18055555555555555,0.5427860696517413,0.13412273794367213,0.32500000000000007,0.18521836506159017,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
39.381174,-121.21191,0.08333333333333333,0.006965174129353213,0.013445390519785404,0.6000000000000001,0.87010078387458,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
39.607831,-121.777959,0.20833333333333331,0.8308457711442786,0.24294429766784664,0.375,0.1979843225083987,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0
39.53222,-122.594879,0.6527777777777778,0.5691542288557214,0.5190200392985141,0.5750000000000001,0.6629339305711086,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
39.531028,-121.24807,0.1111111111111111,0.45621890547263677,0.0714217378185645,0.0625,0.1722284434490482,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
40.077028,-121.494168,0.2361111111111111,0.07363184079601987,0.06202394707211352,0.050000000000000044,0.23628219484882418,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
39.597975,-122.032248,0.20833333333333331,0.5656716417910447,0.16672431429980203,0.5,0.5820828667413214,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
39.564113,-120.868836,0.3611111111111111,0.772139303482587,0.36156840811580554,0.275,0.4029115341545353,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
39.194539,-120.988066,0.3194444444444444,0.3597014925373134,0.18110433240361193,0.025000000000000022,0.2136618141097425,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
39.203817,-121.19584,0.05555555555555555,0.5422885572139303,0.04400108917230265,0.375,0.5527435610302351,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
40.160386,-120.835428,0.40277777777777773,0.015920398009950265,0.07598448665395965,0.07500000000000001,0.20291153415453522,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
39.346898,-121.759537,0.3472222222222222,0.007960199004975133,0.06512955998910828,0.5625,0.14714445688689815,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
39.732767,-122.042298,0.041666666666666664,0.7621890547263681,0.046650427205757905,0.25,0.5511758118701009,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
39.258746,-121.77697,0.9583333333333333,0.27860696517412936,0.4566575656999036,0.16250000000000003,0.48040313549832026,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
39.933852,-121.584371,0.19444444444444442,0.010945273631840807,0.04503874656873929,0.23750000000000004,0.08174692049272114,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
39.281194,-122.226568,0.2638888888888889,0.5109452736318407,0.20249037775144793,0.7125,0.2942889137737962,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
39.937017,-121.058043,0.5416666666666666,0.7208955223880598,0.4996136382034545,0.23750000000000004,0.6703247480403136,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
39.068071,-121.832638,0.4305555555555555,0.827363184079602,0.4599324418801469,0.65,0.5581187010078388,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
39.333737,-120.858667,0.3333333333333333,0.019900497512437804,0.06195771362127714,0.4750000000000001,0.21612541993281076,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
